date,archetype_name,n_homes_this_arch,n_homes_total,temperature_c,archetype_prevalence
2018-04-03,Evening peak,13,30,2.9357894736842103,0.43333333333333335
2018-04-03,Late-afternoon peak,5,30,2.9357894736842103,0.16666666666666666
2018-04-03,Morning peak,7,30,2.9357894736842103,0.23333333333333334
2018-04-04,All-daytime plateau,5,31,1.9041666666666668,0.16129032258064516
2018-04-04,Early-morning peak,3,31,1.9041666666666668,0.0967741935483871
2018-04-04,Evening peak,11,31,1.9041666666666668,0.3548387096774194
2018-04-04,Late-afternoon peak,8,31,1.9041666666666668,0.25806451612903225
2018-04-04,Morning peak,4,31,1.9041666666666668,0.12903225806451613
2018-04-05,All-daytime plateau,8,32,4.761458333333334,0.25
2018-04-05,Early-morning peak,7,32,4.761458333333334,0.21875
2018-04-05,Evening peak,10,32,4.761458333333334,0.3125
2018-04-05,Late-afternoon peak,5,32,4.761458333333334,0.15625
2018-04-05,Morning peak,2,32,4.761458333333334,0.0625
2018-04-06,All-daytime plateau,5,31,7.339583333333334,0.16129032258064516
2018-04-06,Early-morning peak,4,31,7.339583333333334,0.12903225806451613
2018-04-06,Evening peak,6,31,7.339583333333334,0.1935483870967742
2018-04-06,Late-afternoon peak,9,31,7.339583333333334,0.2903225806451613
2018-04-06,Morning peak,7,31,7.339583333333334,0.22580645161290322
2018-04-07,All-daytime plateau,12,31,9.183333333333334,0.3870967741935484
2018-04-07,Early-morning peak,2,31,9.183333333333334,0.06451612903225806
2018-04-07,Evening peak,3,31,9.183333333333334,0.0967741935483871
2018-04-07,Late-afternoon peak,5,31,9.183333333333334,0.16129032258064516
2018-04-07,Morning peak,9,31,9.183333333333334,0.2903225806451613
2018-04-08,All-daytime plateau,8,31,10.135416666666666,0.25806451612903225
2018-04-08,Evening peak,7,31,10.135416666666666,0.22580645161290322
2018-04-08,Late-afternoon peak,7,31,10.135416666666666,0.22580645161290322
2018-04-08,Morning peak,9,31,10.135416666666666,0.2903225806451613
2018-04-09,All-daytime plateau,5,31,8.304166666666667,0.16129032258064516
2018-04-09,Early-morning peak,4,31,8.304166666666667,0.12903225806451613
2018-04-09,Evening peak,12,31,8.304166666666667,0.3870967741935484
2018-04-09,Late-afternoon peak,6,31,8.304166666666667,0.1935483870967742
2018-04-09,Morning peak,4,31,8.304166666666667,0.12903225806451613
2018-04-10,All-daytime plateau,8,32,5.5,0.25
2018-04-10,Early-morning peak,3,32,5.5,0.09375
2018-04-10,Evening peak,10,32,5.5,0.3125
2018-04-10,Late-afternoon peak,7,32,5.5,0.21875
2018-04-10,Morning peak,4,32,5.5,0.125
2018-04-11,All-daytime plateau,7,32,5.719791666666667,0.21875
2018-04-11,Early-morning peak,5,32,5.719791666666667,0.15625
2018-04-11,Evening peak,5,32,5.719791666666667,0.15625
2018-04-11,Late-afternoon peak,9,32,5.719791666666667,0.28125
2018-04-11,Morning peak,6,32,5.719791666666667,0.1875
2018-04-12,All-daytime plateau,9,34,5.466019417475728,0.2647058823529412
2018-04-12,Early-morning peak,6,34,5.466019417475728,0.17647058823529413
2018-04-12,Evening peak,5,34,5.466019417475728,0.14705882352941177
2018-04-12,Late-afternoon peak,9,34,5.466019417475728,0.2647058823529412
2018-04-12,Morning peak,5,34,5.466019417475728,0.14705882352941177
2018-04-14,All-daytime plateau,4,34,9.889583333333333,0.11764705882352941
2018-04-14,Early-morning peak,1,34,9.889583333333333,0.029411764705882353
2018-04-14,Evening peak,7,34,9.889583333333333,0.20588235294117646
2018-04-14,Late-afternoon peak,5,34,9.889583333333333,0.14705882352941177
2018-04-14,Morning peak,17,34,9.889583333333333,0.5
2018-04-15,All-daytime plateau,9,33,11.082105263157894,0.2727272727272727
2018-04-15,Early-morning peak,2,33,11.082105263157894,0.06060606060606061
2018-04-15,Evening peak,13,33,11.082105263157894,0.3939393939393939
2018-04-15,Late-afternoon peak,2,33,11.082105263157894,0.06060606060606061
2018-04-15,Morning peak,7,33,11.082105263157894,0.21212121212121213
2018-04-16,All-daytime plateau,4,35,12.00909090909091,0.11428571428571428
2018-04-16,Early-morning peak,2,35,12.00909090909091,0.05714285714285714
2018-04-16,Evening peak,15,35,12.00909090909091,0.42857142857142855
2018-04-16,Late-afternoon peak,4,35,12.00909090909091,0.11428571428571428
2018-04-16,Morning peak,10,35,12.00909090909091,0.2857142857142857
2018-04-17,All-daytime plateau,7,33,12.693877551020408,0.21212121212121213
2018-04-17,Early-morning peak,2,33,12.693877551020408,0.06060606060606061
2018-04-17,Evening peak,10,33,12.693877551020408,0.30303030303030304
2018-04-17,Late-afternoon peak,9,33,12.693877551020408,0.2727272727272727
2018-04-17,Morning peak,5,33,12.693877551020408,0.15151515151515152
2018-04-18,All-daytime plateau,2,35,14.844791666666666,0.05714285714285714
2018-04-18,Early-morning peak,4,35,14.844791666666666,0.11428571428571428
2018-04-18,Evening peak,12,35,14.844791666666666,0.34285714285714286
2018-04-18,Late-afternoon peak,13,35,14.844791666666666,0.37142857142857144
2018-04-18,Morning peak,4,35,14.844791666666666,0.11428571428571428
2018-04-19,All-daytime plateau,4,34,17.453125,0.11764705882352941
2018-04-19,Early-morning peak,4,34,17.453125,0.11764705882352941
2018-04-19,Evening peak,9,34,17.453125,0.2647058823529412
2018-04-19,Late-afternoon peak,10,34,17.453125,0.29411764705882354
2018-04-19,Morning peak,7,34,17.453125,0.20588235294117646
2018-04-20,All-daytime plateau,7,34,15.876041666666666,0.20588235294117646
2018-04-20,Early-morning peak,7,34,15.876041666666666,0.20588235294117646
2018-04-20,Evening peak,4,34,15.876041666666666,0.11764705882352941
2018-04-20,Late-afternoon peak,10,34,15.876041666666666,0.29411764705882354
2018-04-20,Morning peak,6,34,15.876041666666666,0.17647058823529413
2018-04-21,All-daytime plateau,7,33,15.563541666666666,0.21212121212121213
2018-04-21,Early-morning peak,4,33,15.563541666666666,0.12121212121212122
2018-04-21,Evening peak,7,33,15.563541666666666,0.21212121212121213
2018-04-21,Late-afternoon peak,4,33,15.563541666666666,0.12121212121212122
2018-04-21,Morning peak,11,33,15.563541666666666,0.3333333333333333
2018-04-22,All-daytime plateau,7,31,13.341666666666667,0.22580645161290322
2018-04-22,Early-morning peak,4,31,13.341666666666667,0.12903225806451613
2018-04-22,Evening peak,10,31,13.341666666666667,0.3225806451612903
2018-04-22,Late-afternoon peak,5,31,13.341666666666667,0.16129032258064516
2018-04-22,Morning peak,5,31,13.341666666666667,0.16129032258064516
2018-04-23,All-daytime plateau,4,31,11.67263157894737,0.12903225806451613
2018-04-23,Early-morning peak,5,31,11.67263157894737,0.16129032258064516
2018-04-23,Evening peak,13,31,11.67263157894737,0.41935483870967744
2018-04-23,Late-afternoon peak,7,31,11.67263157894737,0.22580645161290322
2018-04-23,Morning peak,2,31,11.67263157894737,0.06451612903225806
2018-04-25,All-daytime plateau,4,30,8.906521739130435,0.13333333333333333
2018-04-25,Early-morning peak,3,30,8.906521739130435,0.1
2018-04-25,Evening peak,12,30,8.906521739130435,0.4
2018-04-25,Late-afternoon peak,8,30,8.906521739130435,0.26666666666666666
2018-04-25,Morning peak,3,30,8.906521739130435,0.1
2018-04-26,All-daytime plateau,7,29,8.576344086021505,0.2413793103448276
2018-04-26,Early-morning peak,5,29,8.576344086021505,0.1724137931034483
2018-04-26,Evening peak,13,29,8.576344086021505,0.4482758620689655
2018-04-26,Late-afternoon peak,1,29,8.576344086021505,0.034482758620689655
2018-04-26,Morning peak,3,29,8.576344086021505,0.10344827586206896
2018-04-27,All-daytime plateau,5,31,7.985416666666667,0.16129032258064516
2018-04-27,Early-morning peak,5,31,7.985416666666667,0.16129032258064516
2018-04-27,Evening peak,10,31,7.985416666666667,0.3225806451612903
2018-04-27,Late-afternoon peak,6,31,7.985416666666667,0.1935483870967742
2018-04-27,Morning peak,5,31,7.985416666666667,0.16129032258064516
2018-04-28,All-daytime plateau,9,30,7.627083333333334,0.3
2018-04-28,Early-morning peak,4,30,7.627083333333334,0.13333333333333333
2018-04-28,Evening peak,6,30,7.627083333333334,0.2
2018-04-28,Late-afternoon peak,4,30,7.627083333333334,0.13333333333333333
2018-04-28,Morning peak,7,30,7.627083333333334,0.23333333333333334
2018-04-29,All-daytime plateau,8,32,7.294791666666666,0.25
2018-04-29,Early-morning peak,1,32,7.294791666666666,0.03125
2018-04-29,Evening peak,6,32,7.294791666666666,0.1875
2018-04-29,Late-afternoon peak,7,32,7.294791666666666,0.21875
2018-04-29,Morning peak,10,32,7.294791666666666,0.3125
2018-04-30,All-daytime plateau,4,31,7.820833333333333,0.12903225806451613
2018-04-30,Early-morning peak,2,31,7.820833333333333,0.06451612903225806
2018-04-30,Evening peak,11,31,7.820833333333333,0.3548387096774194
2018-04-30,Late-afternoon peak,8,31,7.820833333333333,0.25806451612903225
2018-04-30,Morning peak,6,31,7.820833333333333,0.1935483870967742
2018-05-01,All-daytime plateau,5,28,9.68125,0.17857142857142858
2018-05-01,Early-morning peak,3,28,9.68125,0.10714285714285714
2018-05-01,Evening peak,6,28,9.68125,0.21428571428571427
2018-05-01,Late-afternoon peak,9,28,9.68125,0.32142857142857145
2018-05-01,Morning peak,5,28,9.68125,0.17857142857142858
2018-05-02,All-daytime plateau,3,31,9.345833333333333,0.0967741935483871
2018-05-02,Early-morning peak,6,31,9.345833333333333,0.1935483870967742
2018-05-02,Evening peak,10,31,9.345833333333333,0.3225806451612903
2018-05-02,Late-afternoon peak,10,31,9.345833333333333,0.3225806451612903
2018-05-02,Morning peak,2,31,9.345833333333333,0.06451612903225806
2018-05-04,All-daytime plateau,5,30,14.01195652173913,0.16666666666666666
2018-05-04,Early-morning peak,9,30,14.01195652173913,0.3
2018-05-04,Evening peak,9,30,14.01195652173913,0.3
2018-05-04,Late-afternoon peak,3,30,14.01195652173913,0.1
2018-05-04,Morning peak,4,30,14.01195652173913,0.13333333333333333
2018-05-05,All-daytime plateau,6,28,15.924999999999999,0.21428571428571427
2018-05-05,Early-morning peak,2,28,15.924999999999999,0.07142857142857142
2018-05-05,Evening peak,4,28,15.924999999999999,0.14285714285714285
2018-05-05,Late-afternoon peak,3,28,15.924999999999999,0.10714285714285714
2018-05-05,Morning peak,13,28,15.924999999999999,0.4642857142857143
2018-05-06,All-daytime plateau,6,29,16.857446808510637,0.20689655172413793
2018-05-06,Early-morning peak,4,29,16.857446808510637,0.13793103448275862
2018-05-06,Evening peak,6,29,16.857446808510637,0.20689655172413793
2018-05-06,Late-afternoon peak,6,29,16.857446808510637,0.20689655172413793
2018-05-06,Morning peak,7,29,16.857446808510637,0.2413793103448276
2018-05-07,All-daytime plateau,4,29,16.62526315789474,0.13793103448275862
2018-05-07,Early-morning peak,5,29,16.62526315789474,0.1724137931034483
2018-05-07,Evening peak,9,29,16.62526315789474,0.3103448275862069
2018-05-07,Late-afternoon peak,9,29,16.62526315789474,0.3103448275862069
2018-05-07,Morning peak,2,29,16.62526315789474,0.06896551724137931
2018-05-08,All-daytime plateau,5,32,16.261458333333334,0.15625
2018-05-08,Early-morning peak,5,32,16.261458333333334,0.15625
2018-05-08,Evening peak,7,32,16.261458333333334,0.21875
2018-05-08,Late-afternoon peak,10,32,16.261458333333334,0.3125
2018-05-08,Morning peak,5,32,16.261458333333334,0.15625
2018-05-11,All-daytime plateau,7,28,11.714583333333332,0.25
2018-05-11,Early-morning peak,3,28,11.714583333333332,0.10714285714285714
2018-05-11,Evening peak,6,28,11.714583333333332,0.21428571428571427
2018-05-11,Late-afternoon peak,6,28,11.714583333333332,0.21428571428571427
2018-05-11,Morning peak,6,28,11.714583333333332,0.21428571428571427
2018-05-12,All-daytime plateau,5,26,12.826041666666667,0.19230769230769232
2018-05-12,Early-morning peak,4,26,12.826041666666667,0.15384615384615385
2018-05-12,Evening peak,3,26,12.826041666666667,0.11538461538461539
2018-05-12,Late-afternoon peak,2,26,12.826041666666667,0.07692307692307693
2018-05-12,Morning peak,12,26,12.826041666666667,0.46153846153846156
2018-05-13,All-daytime plateau,9,30,13.485416666666666,0.3
2018-05-13,Evening peak,8,30,13.485416666666666,0.26666666666666666
2018-05-13,Late-afternoon peak,5,30,13.485416666666666,0.16666666666666666
2018-05-13,Morning peak,8,30,13.485416666666666,0.26666666666666666
2018-05-14,All-daytime plateau,3,30,14.733333333333334,0.1
2018-05-14,Early-morning peak,7,30,14.733333333333334,0.23333333333333334
2018-05-14,Evening peak,7,30,14.733333333333334,0.23333333333333334
2018-05-14,Late-afternoon peak,9,30,14.733333333333334,0.3
2018-05-14,Morning peak,4,30,14.733333333333334,0.13333333333333333
2018-05-16,Evening peak,1,1,11.947916666666666,1.0
2018-05-18,All-daytime plateau,2,31,14.625263157894738,0.06451612903225806
2018-05-18,Early-morning peak,7,31,14.625263157894738,0.22580645161290322
2018-05-18,Evening peak,5,31,14.625263157894738,0.16129032258064516
2018-05-18,Late-afternoon peak,9,31,14.625263157894738,0.2903225806451613
2018-05-18,Morning peak,8,31,14.625263157894738,0.25806451612903225
2018-05-19,All-daytime plateau,8,29,17.582291666666666,0.27586206896551724
2018-05-19,Early-morning peak,1,29,17.582291666666666,0.034482758620689655
2018-05-19,Evening peak,6,29,17.582291666666666,0.20689655172413793
2018-05-19,Late-afternoon peak,2,29,17.582291666666666,0.06896551724137931
2018-05-19,Morning peak,12,29,17.582291666666666,0.41379310344827586
2018-05-21,All-daytime plateau,4,29,17.922105263157892,0.13793103448275862
2018-05-21,Early-morning peak,2,29,17.922105263157892,0.06896551724137931
2018-05-21,Evening peak,6,29,17.922105263157892,0.20689655172413793
2018-05-21,Late-afternoon peak,11,29,17.922105263157892,0.3793103448275862
2018-05-21,Morning peak,6,29,17.922105263157892,0.20689655172413793
2018-05-22,All-daytime plateau,1,27,10.737499999999999,0.037037037037037035
2018-05-22,Early-morning peak,7,27,10.737499999999999,0.25925925925925924
2018-05-22,Evening peak,8,27,10.737499999999999,0.2962962962962963
2018-05-22,Late-afternoon peak,7,27,10.737499999999999,0.25925925925925924
2018-05-22,Morning peak,4,27,10.737499999999999,0.14814814814814814
2018-05-23,All-daytime plateau,3,30,10.347872340425532,0.1
2018-05-23,Early-morning peak,7,30,10.347872340425532,0.23333333333333334
2018-05-23,Evening peak,10,30,10.347872340425532,0.3333333333333333
2018-05-23,Late-afternoon peak,6,30,10.347872340425532,0.2
2018-05-23,Morning peak,4,30,10.347872340425532,0.13333333333333333
2018-05-24,All-daytime plateau,1,28,10.133333333333333,0.03571428571428571
2018-05-24,Early-morning peak,5,28,10.133333333333333,0.17857142857142858
2018-05-24,Evening peak,8,28,10.133333333333333,0.2857142857142857
2018-05-24,Late-afternoon peak,8,28,10.133333333333333,0.2857142857142857
2018-05-24,Morning peak,6,28,10.133333333333333,0.21428571428571427
2018-05-26,All-daytime plateau,5,28,11.173958333333333,0.17857142857142858
2018-05-26,Early-morning peak,6,28,11.173958333333333,0.21428571428571427
2018-05-26,Evening peak,7,28,11.173958333333333,0.25
2018-05-26,Late-afternoon peak,1,28,11.173958333333333,0.03571428571428571
2018-05-26,Morning peak,9,28,11.173958333333333,0.32142857142857145
2018-05-27,All-daytime plateau,4,29,9.820833333333333,0.13793103448275862
2018-05-27,Early-morning peak,4,29,9.820833333333333,0.13793103448275862
2018-05-27,Evening peak,6,29,9.820833333333333,0.20689655172413793
2018-05-27,Late-afternoon peak,9,29,9.820833333333333,0.3103448275862069
2018-05-27,Morning peak,6,29,9.820833333333333,0.20689655172413793
2018-05-28,Early-morning peak,7,28,14.362499999999999,0.25
2018-05-28,Evening peak,9,28,14.362499999999999,0.32142857142857145
2018-05-28,Late-afternoon peak,6,28,14.362499999999999,0.21428571428571427
2018-05-28,Morning peak,6,28,14.362499999999999,0.21428571428571427
2018-05-30,All-daytime plateau,3,28,12.965625000000001,0.10714285714285714
2018-05-30,Early-morning peak,6,28,12.965625000000001,0.21428571428571427
2018-05-30,Evening peak,11,28,12.965625000000001,0.39285714285714285
2018-05-30,Late-afternoon peak,4,28,12.965625000000001,0.14285714285714285
2018-05-30,Morning peak,4,28,12.965625000000001,0.14285714285714285
2018-05-31,All-daytime plateau,7,30,14.318888888888889,0.23333333333333334
2018-05-31,Early-morning peak,7,30,14.318888888888889,0.23333333333333334
2018-05-31,Evening peak,4,30,14.318888888888889,0.13333333333333333
2018-05-31,Late-afternoon peak,6,30,14.318888888888889,0.2
2018-05-31,Morning peak,6,30,14.318888888888889,0.2
2018-06-01,All-daytime plateau,4,29,16.86315789473684,0.13793103448275862
2018-06-01,Early-morning peak,7,29,16.86315789473684,0.2413793103448276
2018-06-01,Evening peak,6,29,16.86315789473684,0.20689655172413793
2018-06-01,Late-afternoon peak,5,29,16.86315789473684,0.1724137931034483
2018-06-01,Morning peak,7,29,16.86315789473684,0.2413793103448276
2018-06-02,All-daytime plateau,6,29,16.853125000000002,0.20689655172413793
2018-06-02,Early-morning peak,1,29,16.853125000000002,0.034482758620689655
2018-06-02,Evening peak,5,29,16.853125000000002,0.1724137931034483
2018-06-02,Late-afternoon peak,3,29,16.853125000000002,0.10344827586206896
2018-06-02,Morning peak,14,29,16.853125000000002,0.4827586206896552
2018-06-03,All-daytime plateau,3,30,14.464583333333332,0.1
2018-06-03,Early-morning peak,2,30,14.464583333333332,0.06666666666666667
2018-06-03,Evening peak,7,30,14.464583333333332,0.23333333333333334
2018-06-03,Late-afternoon peak,8,30,14.464583333333332,0.26666666666666666
2018-06-03,Morning peak,10,30,14.464583333333332,0.3333333333333333
2018-06-04,All-daytime plateau,2,32,12.373958333333334,0.0625
2018-06-04,Early-morning peak,6,32,12.373958333333334,0.1875
2018-06-04,Evening peak,9,32,12.373958333333334,0.28125
2018-06-04,Late-afternoon peak,6,32,12.373958333333334,0.1875
2018-06-04,Morning peak,9,32,12.373958333333334,0.28125
2018-06-05,All-daytime plateau,3,32,12.494736842105263,0.09375
2018-06-05,Early-morning peak,7,32,12.494736842105263,0.21875
2018-06-05,Evening peak,7,32,12.494736842105263,0.21875
2018-06-05,Late-afternoon peak,7,32,12.494736842105263,0.21875
2018-06-05,Morning peak,8,32,12.494736842105263,0.25
2018-06-06,All-daytime plateau,2,32,12.669791666666667,0.0625
2018-06-06,Early-morning peak,5,32,12.669791666666667,0.15625
2018-06-06,Evening peak,13,32,12.669791666666667,0.40625
2018-06-06,Late-afternoon peak,10,32,12.669791666666667,0.3125
2018-06-06,Morning peak,2,32,12.669791666666667,0.0625
2018-06-07,All-daytime plateau,2,32,13.251041666666666,0.0625
2018-06-07,Early-morning peak,11,32,13.251041666666666,0.34375
2018-06-07,Evening peak,9,32,13.251041666666666,0.28125
2018-06-07,Late-afternoon peak,4,32,13.251041666666666,0.125
2018-06-07,Morning peak,6,32,13.251041666666666,0.1875
2018-06-08,All-daytime plateau,4,31,12.872916666666667,0.12903225806451613
2018-06-08,Early-morning peak,4,31,12.872916666666667,0.12903225806451613
2018-06-08,Evening peak,7,31,12.872916666666667,0.22580645161290322
2018-06-08,Late-afternoon peak,8,31,12.872916666666667,0.25806451612903225
2018-06-08,Morning peak,8,31,12.872916666666667,0.25806451612903225
2018-06-09,All-daytime plateau,9,29,13.222916666666668,0.3103448275862069
2018-06-09,Early-morning peak,1,29,13.222916666666668,0.034482758620689655
2018-06-09,Evening peak,7,29,13.222916666666668,0.2413793103448276
2018-06-09,Late-afternoon peak,4,29,13.222916666666668,0.13793103448275862
2018-06-09,Morning peak,8,29,13.222916666666668,0.27586206896551724
2018-06-10,All-daytime plateau,5,29,15.108333333333334,0.1724137931034483
2018-06-10,Early-morning peak,2,29,15.108333333333334,0.06896551724137931
2018-06-10,Evening peak,10,29,15.108333333333334,0.3448275862068966
2018-06-10,Late-afternoon peak,6,29,15.108333333333334,0.20689655172413793
2018-06-10,Morning peak,6,29,15.108333333333334,0.20689655172413793
2018-06-11,All-daytime plateau,3,29,13.013684210526316,0.10344827586206896
2018-06-11,Early-morning peak,5,29,13.013684210526316,0.1724137931034483
2018-06-11,Evening peak,9,29,13.013684210526316,0.3103448275862069
2018-06-11,Late-afternoon peak,8,29,13.013684210526316,0.27586206896551724
2018-06-11,Morning peak,4,29,13.013684210526316,0.13793103448275862
2018-06-12,All-daytime plateau,4,32,14.512500000000001,0.125
2018-06-12,Early-morning peak,10,32,14.512500000000001,0.3125
2018-06-12,Evening peak,8,32,14.512500000000001,0.25
2018-06-12,Late-afternoon peak,5,32,14.512500000000001,0.15625
2018-06-12,Morning peak,5,32,14.512500000000001,0.15625
2018-06-13,All-daytime plateau,5,29,14.18421052631579,0.1724137931034483
2018-06-13,Early-morning peak,4,29,14.18421052631579,0.13793103448275862
2018-06-13,Evening peak,8,29,14.18421052631579,0.27586206896551724
2018-06-13,Late-afternoon peak,8,29,14.18421052631579,0.27586206896551724
2018-06-13,Morning peak,4,29,14.18421052631579,0.13793103448275862
2018-06-14,All-daytime plateau,5,28,14.642708333333333,0.17857142857142858
2018-06-14,Early-morning peak,4,28,14.642708333333333,0.14285714285714285
2018-06-14,Evening peak,9,28,14.642708333333333,0.32142857142857145
2018-06-14,Late-afternoon peak,6,28,14.642708333333333,0.21428571428571427
2018-06-14,Morning peak,4,28,14.642708333333333,0.14285714285714285
2018-06-15,All-daytime plateau,4,26,12.709375,0.15384615384615385
2018-06-15,Early-morning peak,8,26,12.709375,0.3076923076923077
2018-06-15,Evening peak,3,26,12.709375,0.11538461538461539
2018-06-15,Late-afternoon peak,4,26,12.709375,0.15384615384615385
2018-06-15,Morning peak,7,26,12.709375,0.2692307692307692
2018-06-16,All-daytime plateau,9,25,12.041935483870969,0.36
2018-06-16,Early-morning peak,2,25,12.041935483870969,0.08
2018-06-16,Evening peak,5,25,12.041935483870969,0.2
2018-06-16,Late-afternoon peak,4,25,12.041935483870969,0.16
2018-06-16,Morning peak,5,25,12.041935483870969,0.2
2018-06-17,All-daytime plateau,3,27,13.48191489361702,0.1111111111111111
2018-06-17,Early-morning peak,2,27,13.48191489361702,0.07407407407407407
2018-06-17,Evening peak,5,27,13.48191489361702,0.18518518518518517
2018-06-17,Late-afternoon peak,10,27,13.48191489361702,0.37037037037037035
2018-06-17,Morning peak,7,27,13.48191489361702,0.25925925925925924
2018-06-20,All-daytime plateau,3,28,11.758333333333333,0.10714285714285714
2018-06-20,Early-morning peak,4,28,11.758333333333333,0.14285714285714285
2018-06-20,Evening peak,3,28,11.758333333333333,0.10714285714285714
2018-06-20,Late-afternoon peak,10,28,11.758333333333333,0.35714285714285715
2018-06-20,Morning peak,8,28,11.758333333333333,0.2857142857142857
2018-06-21,All-daytime plateau,2,25,13.038541666666667,0.08
2018-06-21,Early-morning peak,4,25,13.038541666666667,0.16
2018-06-21,Evening peak,6,25,13.038541666666667,0.24
2018-06-21,Late-afternoon peak,6,25,13.038541666666667,0.24
2018-06-21,Morning peak,7,25,13.038541666666667,0.28
2018-06-22,All-daytime plateau,3,29,14.238541666666668,0.10344827586206896
2018-06-22,Early-morning peak,5,29,14.238541666666668,0.1724137931034483
2018-06-22,Evening peak,13,29,14.238541666666668,0.4482758620689655
2018-06-22,Late-afternoon peak,4,29,14.238541666666668,0.13793103448275862
2018-06-22,Morning peak,4,29,14.238541666666668,0.13793103448275862
2018-06-23,All-daytime plateau,5,28,13.998958333333334,0.17857142857142858
2018-06-23,Early-morning peak,3,28,13.998958333333334,0.10714285714285714
2018-06-23,Evening peak,8,28,13.998958333333334,0.2857142857142857
2018-06-23,Late-afternoon peak,4,28,13.998958333333334,0.14285714285714285
2018-06-23,Morning peak,8,28,13.998958333333334,0.2857142857142857
2018-06-24,All-daytime plateau,6,25,17.177083333333332,0.24
2018-06-24,Early-morning peak,1,25,17.177083333333332,0.04
2018-06-24,Evening peak,7,25,17.177083333333332,0.28
2018-06-24,Late-afternoon peak,5,25,17.177083333333332,0.2
2018-06-24,Morning peak,6,25,17.177083333333332,0.24
2018-06-25,All-daytime plateau,3,27,18.744791666666668,0.1111111111111111
2018-06-25,Early-morning peak,5,27,18.744791666666668,0.18518518518518517
2018-06-25,Evening peak,4,27,18.744791666666668,0.14814814814814814
2018-06-25,Late-afternoon peak,5,27,18.744791666666668,0.18518518518518517
2018-06-25,Morning peak,10,27,18.744791666666668,0.37037037037037035
2018-06-26,All-daytime plateau,3,24,15.307291666666666,0.125
2018-06-26,Early-morning peak,4,24,15.307291666666666,0.16666666666666666
2018-06-26,Evening peak,5,24,15.307291666666666,0.20833333333333334
2018-06-26,Late-afternoon peak,6,24,15.307291666666666,0.25
2018-06-26,Morning peak,6,24,15.307291666666666,0.25
2018-06-27,All-daytime plateau,2,24,15.941052631578948,0.08333333333333333
2018-06-27,Early-morning peak,10,24,15.941052631578948,0.4166666666666667
2018-06-27,Evening peak,5,24,15.941052631578948,0.20833333333333334
2018-06-27,Late-afternoon peak,3,24,15.941052631578948,0.125
2018-06-27,Morning peak,4,24,15.941052631578948,0.16666666666666666
2018-06-28,All-daytime plateau,3,26,20.121875,0.11538461538461539
2018-06-28,Early-morning peak,7,26,20.121875,0.2692307692307692
2018-06-28,Evening peak,4,26,20.121875,0.15384615384615385
2018-06-28,Late-afternoon peak,6,26,20.121875,0.23076923076923078
2018-06-28,Morning peak,6,26,20.121875,0.23076923076923078
2018-06-29,All-daytime plateau,7,26,13.848958333333334,0.2692307692307692
2018-06-29,Early-morning peak,4,26,13.848958333333334,0.15384615384615385
2018-06-29,Evening peak,7,26,13.848958333333334,0.2692307692307692
2018-06-29,Morning peak,8,26,13.848958333333334,0.3076923076923077
2018-06-30,All-daytime plateau,2,20,15.25625,0.1
2018-06-30,Early-morning peak,1,20,15.25625,0.05
2018-06-30,Evening peak,5,20,15.25625,0.25
2018-06-30,Late-afternoon peak,1,20,15.25625,0.05
2018-06-30,Morning peak,11,20,15.25625,0.55
